id,title,excerpt,content,createdAt,anonymousSchool,anonymousDepartment,gender,forumName,forumAlias,topics,commentCount,likeCount
239047498,#詢問 Uber eat為什麼不用外送費,不好意思我是Uber eat的新手，以前跟同學一起用 她付月費 都要點到200才能免運，我突然看到我的Uber eat（如下圖），不管點多少都不用運費！！，可以請問怎麼會這樣嗎？是我不小心按到付月費嗎,"不好意思我是Uber eat的新手
以前跟同學一起用 她付月費 都要點到200才能免運
我突然看到我的Uber eat（如下圖）
不管點多少都不用運費！！

可以請問怎麼會這樣嗎？是我不小心按到付月費嗎
還是是什麼第一次使用優惠（有這種東東嗎）
希望有Uber大神能幫我解答 謝謝??

https://i.imgur.com/JC5bARw.jpg",2022-06-01T03:43:29.179Z,TRUE,TRUE,F,心情,mood,"['uber', '外送']",1,3
239047497,免費 台中找6.7月漂髮模特兒,免費！！徵漂染模特兒，如題以漂髮為主，染髮為輔，非新手需要累積作品！！，密切注意禁止，！染黑過，！長期蓋白髮，！嚴重受損髮，！嚴重自然捲，因為會拍照需化淡妝，！時間好配合極佳，！無意見者極佳，！原生髮,"免費！！徵漂染模特兒
如題以漂髮為主，染髮為輔
??非新手需要累積作品！！

????密切注意禁止
！染黑過
！長期蓋白髮
！嚴重受損髮
！嚴重自然捲

????因為會拍照需化淡妝
！時間好配合極佳
！無意見者極佳
！原生髮極佳

地點：台中西區
主要是漂髮，顏色可以現場討論！

????????????有興趣再幫我底下打+1


表單開啟後密切注意陌生訊息，謝謝??
??染髮部分無需任何費用！

以下為本人作品

https://i.imgur.com/yKX0r6k.jpg
https://i.imgur.com/0xRpsdh.jpg
https://i.imgur.com/SqPg1Ir.jpg
https://i.imgur.com/oSMY1tI.jpg

https://docs.google.com/forms/d/1xGC9o68BhE-LytZpW95pdErT5V9WLTw6xNSDhFd6zT0/edit",2022-06-01T03:43:25.771Z,FALSE,FALSE,M,美髮,hairsalon,"['免費', '模特兒', '7月', '台中', '模特']",14,8
239047492,#發問 特別版阿米棒連不上電腦,突然心血來潮想用阿米棒，剛好在用電腦，想說用電腦的螢幕看比較大比較爽XD，就開了電腦藍芽連阿米棒，但發現電腦好像偵測不到阿米棒的藍芽，明明阿米棒的藍芽也有開，反覆測試了幾次都沒辦法和電腦連接到，（有試,"突然心血來潮想用阿米棒
剛好在用電腦
想說用電腦的螢幕看比較大比較爽XD
就開了電腦藍芽連阿米棒
但發現電腦好像偵測不到阿米棒的藍芽
明明阿米棒的藍芽也有開
反覆測試了幾次都沒辦法和電腦連接到
（有試過連手機 是可以連接上的！）
想請問版上各位有成功的阿米們知道怎麼做嗎??

附上連接時候的影片
（耳機的那個已配對只是配對而已
耳機我已經收在耳機盒裡面了
成功連接的話會寫已連接～）
https://www.dcard.tw/v2/vivid/videos/2bcc8d31-f3e7-4af9-a089-d7088aa80fa0?r=1.7777777777777777",2022-06-01T03:42:46.560Z,FALSE,TRUE,F,BTS,bts,"['BTS', '阿米', '阿米棒']",1,14
239047490,詢問 高效能液相層析法中的M.P.為何？,【藥品】蒸餾水：經過處理後純潔、乾淨，不含有雜質或細菌的水。以符合生活飲用水衛生標準的水為原水，通過電滲析器法、離子交換器法、反滲透法、蒸餾法及其他適當的加工方法製得而成。甲醇：是一種有機化合物，為最,"【藥品】
蒸餾水：
經過處理後純潔、乾淨，不含有雜質或細菌的水。以符合生活飲用水衛生標準的水為原水，通過電滲析器法、離子交換器法、反滲透法、蒸餾法及其他適當的加工方法製得而成。
甲醇：
是一種有機化合物，為最簡單的醇類。甲醇很輕、揮發度高、無色、易燃、毒性大，通常用作溶劑、防凍劑、燃料或變性劑，亦可用於經過酯交換反應生產生物柴油。

P.P.粉末：
也叫高錳酸鉀又名灰錳氧，它是黑紫色具有金屬光澤的細小晶體。實驗室裡常用來作氧化劑和製取氧氣。它的不同濃度的溶液具有多種消毒殺菌作用。

M.P.粉末：
？？？

如上文字，上網查資料都找不到，請問有大神可以幫忙解答一下嘛？?_?",2022-06-01T03:42:27.076Z,FALSE,TRUE,F,科學,science,"['請問', '請益', '化學', '實驗']",0,1
239047489,#心得分享 修仙小說改編漫畫是不是都越改越扯,我從以前想找新的修仙小說都習慣去看榜單或者是從漫畫開始看然後看完進度再去看小說，大部分漫畫頂多內容比較少，不會到爆改的程度，一直到我前幾天看到了靈劍尊這部漫畫，他甚至有動畫，但是不管是動畫還是漫畫都完,我從以前想找新的修仙小說都習慣去看榜單或者是從漫畫開始看然後看完進度再去看小說，大部分漫畫頂多內容比較少，不會到爆改的程度，一直到我前幾天看到了靈劍尊這部漫畫，他甚至有動畫，但是不管是動畫還是漫畫都完全跟原作相差甚遠，誇張到我漫畫大概一百多話時就有點受不了，原因是有些劇情太怪了，又或者是感覺他把現代社會倫理觀念直接帶入，完全不管古早社會比較保守的思想，如果都改成這樣了還有必要跟原小說的名稱用一樣嗎？,2022-06-01T03:42:20.683Z,FALSE,FALSE,M,小說,novel,"['修仙', '小說']",0,1
239047483,很怕大學的人際關係,國高中因為是直升 所以朋友圈幾乎都一樣，不用重新交朋友熟悉彼此，但大學就不一樣了，很怕大學交不到朋友很尷尬,"國高中因為是直升 所以朋友圈幾乎都一樣
不用重新交朋友熟悉彼此
但大學就不一樣了 
很怕大學交不到朋友很尷尬
https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png",2022-06-01T03:41:36.783Z,FALSE,TRUE,F,新生季,freshman,"['大學', '人際關係']",16,7
239047482,讓AI幫你畫畫,這個網站可以讓AI幫你畫畫，就是輸入一個你想要的關鍵字，然後在選下面的作畫風格，就可以產生一個詭異（？的作品，（但有時候又很好看XXD，這是我剛剛弄的，我是選蒸氣龐克和機器人，好好笑超酷XXD，大家也,"https://app.wombo.art/

這個網站可以讓AI幫你畫畫
就是輸入一個你想要的關鍵字
然後在選下面的作畫風格
就可以產生一個詭異（？的作品
（但有時候又很好看XXD
這是我剛剛弄的
我是選蒸氣龐克和機器人
https://i.imgur.com/QEVfupt.jpg
https://i.imgur.com/ItLzcEv.jpg

好好笑超酷XXD
大家也來玩玩看吧",2022-06-01T03:41:06.227Z,FALSE,TRUE,F,有趣,funny,"['ai', '畫畫', '畫圖', '有趣', '閒聊']",6,21
239047479,#黃牌 這邊有一批很香的貨,這批貨很純，有車主要來認領嗎。你的愛車以到港，車主快聯繫自己的的業務何時可以把愛車帶回家,"https://i.imgur.com/YSIhU9r.jpg
這批貨很純，有車主要來認領嗎。

你的愛車以到港，車主快聯繫自己的的業務何時可以把愛車帶回家",2022-06-01T03:40:12.592Z,FALSE,TRUE,M,重機,heavy_motorcycle,"['黃牌', '檔車', '重機']",24,47
239047478,請問有人看得懂星盤嗎？,朋友都說我雖然有金牛的個性，但有些時候又不像，所以來請問有人可以幫我看看我還有哪種星座特質嗎,"朋友都說我雖然有金牛的個性
但有些時候又不像
所以來請問有人可以幫我看看我還有哪種星座特質嗎??
https://i.imgur.com/Xf2IVfy.jpg
https://i.imgur.com/jlM0QrY.jpg
https://i.imgur.com/TBDAB1M.jpg",2022-06-01T03:40:08.183Z,TRUE,TRUE,F,星座,horoscopes,"['請問', '星盤', '金牛']",2,0
239047475,摩爾莊園,新帳號什麼物資都沒有，想求個動物 什麼都可以??，等生了孩子再還你（o（*?▽?*）o），也順便徵個友 一起養豬豬，45172514++,"新帳號什麼物資都沒有
想求個動物 什麼都可以??
等生了孩子再還你(o(*?▽?*)o)
也順便徵個友 一起養豬豬??
45172514++
https://sticker-assets.dcard.tw/images/da827e18-8e79-4802-bcfb-bb1102fb780a/orig.png",2022-06-01T03:39:49.095Z,FALSE,TRUE,F,遊戲,game,['摩爾莊園'],13,2
239047474,#請益 事前藥什麼時候去拿比較好,如題。我吃的是黛麗安（21天），醫生讓我在月經來第一天吃，目前服用到第三顆。想請問如果想再掛婦產科拿藥順便檢查應該在什麼時候比較好呢？全部吃完的第一天嗎？還是在月經過後服藥的隨便一日呢？主要是想檢查順,"如題。
我吃的是黛麗安（21天），醫生讓我在月經來第一天吃，目前服用到第三顆。
想請問如果想再掛婦產科拿藥順便檢查應該在什麼時候比較好呢？全部吃完的第一天嗎？還是在月經過後服藥的隨便一日呢？
主要是想檢查順便詢問一些避孕藥服用問題～",2022-06-01T03:39:44.562Z,TRUE,TRUE,F,女孩,girl,"['請益', '藥物']",1,1
239047472,#發問 抽獎要在哪個版比較合適 ?,就跟標題一樣 ..，麻煩你們了 謝謝,"就跟標題一樣 ..
麻煩你們了 謝謝",2022-06-01T03:39:24.125Z,FALSE,TRUE,M,問答,ask,"['抽獎', '問問題', '抽獎活動']",0,0
239047469,有毒的媽媽,目前心裡好累 有沒有懂法律或是有類似情形的朋友們可以幫幫我給一點意見，之後會再慢慢補上更詳細的故事，謝謝大家了 真的快撐不下去了，每天都覺得好累好累，有時候寬容反而是在傷害自己,"目前心裡好累 有沒有懂法律或是有類似情形的朋友們可以幫幫我給一點意見
之後會再慢慢補上更詳細的故事

https://i.imgur.com/mylW2hc.jpg
https://i.imgur.com/2vhE6aN.jpg
https://i.imgur.com/UTe1dL9.jpg
謝謝大家了 真的快撐不下去了
每天都覺得好累好累
有時候寬容反而是在傷害自己",2022-06-01T03:39:01.907Z,TRUE,TRUE,F,心情,mood,"['媽媽', '家庭']",2,6
239047468,徵魔燈花！！,帳號是22251215??，因為大小帳之前互送有超多靈龜 想說養一養，結果！！種飼料的速度超級慢，如果有人有摩登花可以送的話我會靈龜長大生子也會送回去的????，或是可以去你家幫你補蘋果/胡蘿蔔/螢火草（但,"帳號是22251215??
因為大小帳之前互送有超多靈龜 想說養一養
結果！！種飼料的速度超級慢????
如果有人有摩登花可以送的話我會靈龜長大生子也會送回去的????
或是可以去你家幫你補蘋果/胡蘿蔔/螢火草（但數量沒有很多嗚嗚 謝謝你們）",2022-06-01T03:38:59.364Z,FALSE,TRUE,F,摩爾莊園,mole_world,"['徵', '摩爾莊園']",6,0
239047466,情侶夫妻 性生活通常幾天一次呢,在一起五年，在一起這幾年來 很常因為性生活的事吵架，最一開始是因為他會打手槍不找我，可能早上起床、到公司上班、下班回家，都有可能打手槍，除了公司上班我都在身邊，或是以前沒有住一起 他準備要出門找我前，,"在一起五年
在一起這幾年來 很常因為性生活的事吵架
最一開始是因為他會打手槍不找我
可能早上起床、到公司上班、下班回家
都有可能打手槍，除了公司上班我都在身邊
或是以前沒有住一起 他準備要出門找我前
也會打手槍完再來 但見面 就不會跟我做

以上這些爭執大概從在一起三個月開始
我覺得我的信心備受打擊

前一兩個月 見面就會做後來就變了
聊過之後也是變成固定六日會 做一次
但平日就沒有性生活可言…連偶爾想要也不敢說
因為會被拒絕（我從來沒有拒絕過他）
打手槍頻率是變少了 但也沒有就此轉到我身上？
（他以前是每天打 我不在還可以一小時打三次）
然後怕他趁我不在打手槍 所以也一起洗澡??

我不是很無聊那種女生
他喜歡變裝什麼的我也都能配合
要主動也能主動啊
我實在不知道為什麼會有這種問題

各位有沒有什麼意見能解決這問題
還是一個禮拜一次就是正常的？??",2022-06-01T03:38:48.253Z,TRUE,TRUE,F,感情,relationship,"['情侶', '夫妻', '感情']",3,1
239047463,【自由系統 x 成大資工系-智慧創新跨域-大數據分析聯盟中心｜聯合講座分享】,號外號外??一場含金量爆棚的講座來了，想了解資安問題是如何產生的嗎？想了解身為藍隊是如何建立防禦網抵擋攻擊的嗎？想了解就算沒有工程背景是如何透過低代碼開發平台- Power Platform設計出一套符,"號外號外????一場含金量爆棚的講座來了?



想了解資安問題是如何產生的嗎?
想了解身為藍隊是如何建立防禦網抵擋攻擊的嗎??
想了解就算沒有工程背景是如何透過低代碼開發平台- Power Platform設計出一套符合企業需求的應用程式嗎??????♂?



那別再猶豫了! 趕快手刀報名這次的講座吧 ! 期待當天能與您在線上相見，希望您能滿載而歸，也歡迎推薦給身邊有興趣的朋友，一起共襄盛舉！



報名連結??:https://reurl.cc/Dyxo0m



【講座詳細資訊】
※演講主題：透過雲端轉型，提升營運效益與降低資安風險
※演講者：自由系統 CEO Hank Yu、技術開發總監 Mao Yu
※演講時間：6/10（五）15:00～17:30（包含QA時間）
※演講方式：Microsoft Teams線上會議

（報名後，Email會收到包含會議連結之通知信～）

※主辦單位：自由系統 x 成大資工系-智慧創新跨域-大數據分析聯盟中心


當天有Q＆A時間，若有任何疑問，歡迎提出，讓CEO Hank和開發總監 Mao 直接回答您的疑問。

https://i.imgur.com/blzUWNo.jpg",2022-06-01T03:38:31.221Z,FALSE,TRUE,M,科技業,tech_job,"['講座', '成功大學', '科技業']",4,2
239047459,"#蛇 #送養 原色玉米蛇送養
（暫停接新私訊）",更新，暫停接私訊喔，原文，送養地點：台北市中正區，品種/品系：原色玉米蛇，出生/年齡：21年，公母：未知，送養人聯絡方式：有想認養可直接私訊，備註：1.請具備飼養玉米蛇的基本知識、有經濟能力年滿18歲,"更新
暫停接私訊喔


原文
送養地點：台北市中正區
品種/品系：原色玉米蛇
出生/年齡：21年
公母：未知
送養人聯絡方式：有想認養可直接私訊
備註：
1.請具備飼養玉米蛇的基本知識、有經濟能力年滿18歲
2.請定期回報照片，一個星期回報一次，追蹤兩個月
3.欲認養請私訊提供飼養環境照
4.只餵過活體，冷凍不確定會不會吃，請確認住處附近鼠源
5.若有同住人，同住人必須同意
https://i.imgur.com/EpZ7OPj.jpg
https://i.imgur.com/UjR4enx.jpg
https://i.imgur.com/a1uU9M9.jpg
https://i.imgur.com/izV8NfA.jpg

直接私訊即可
影片及進食影片可私訊我會提供",2022-06-01T03:38:03.975Z,FALSE,FALSE,M,兩棲爬寵,reptile,"['蛇', '送養', '寵物']",1,8
239047457,所以我說中部呢,,https://i.imgur.com/0Hu0GjB.jpg,2022-06-01T03:37:34.710Z,FALSE,FALSE,M,有趣,funny,[],1,0
239047455,蛋包飯????,,https://megapx-assets.dcard.tw/images/d6948238-6e05-482f-9c9b-cb7a4642ab10/1280.jpeg,2022-06-01T03:37:24.550Z,FALSE,FALSE,F,插畫,illustration,"['procreate', '電繪', '插畫', '創作', '圖']",1,6
239047450,拉茲一拳超人復刻？,今天早上打開看到這個，是我遊戲時間旅行了還是真的可以再集一次，（日期還寫2022.6.1）,"https://i.imgur.com/uceMByF.jpg
今天早上打開看到這個
是我遊戲時間旅行了還是真的可以再集一次
（日期還寫2022.6.1）",2022-06-01T03:36:59.573Z,FALSE,FALSE,M,傳說對決,aov,"['傳說對決', '一拳超人', '復刻']",4,11
239047445,Zozotown 微踩雷購物分享｜西裝褲 貝雷帽 針織背心,嗨大家（*?▽`）? ???，自從接觸日牌，被日牌的版型、材質感動到後，陸陸續續買了滿多各式各樣的款式都很滿意，學會找代購、甚至是自己用樂淘買後，錢錢就更加的守不住（ ˊ?ˋ ； ），這次因應春夏，購,"嗨大家(*?▽`)? ????
自從接觸日牌
被日牌的版型、材質感動到後
陸陸續續買了滿多各式各樣的款式都很滿意
學會找代購、甚至是自己用樂淘買後
錢錢就更加的守不住( ˊ?ˋ ; )

這次因應春夏
購入了2件彩色褲子跟一件學院風背心！
順便買了夏天根本沒辦法戴，但超可愛、大頭圍友善的毛茸茸貝雷帽
—————————
在正式開箱之前，先簡單介紹一下樂淘的購物方法：
1.將想購買的商品連結貼到樂淘網站的搜尋欄上，按下搜尋
2.輸入商品價格、顏色、尺寸等資訊
3.加入購物車
4.點選「我要匯款」匯入相應的金額到自己帳戶
5.回到購物車快樂結帳??
6.等商品抵達台灣後，再付手續費、運費等金額
*樂淘有提供自取、超商店到店、宅配等配送方式
（自取在台北的微風南京樓上！操作還滿像蝦皮店到店，很方便，而且不用付運費～

偷偷抱怨一下，從5月開始樂淘沒有像以往一樣提供3kg 國際運費免運券，變成以重量計價的每1kg 150元的運費（ ;  ; ）
但基本上還是比找代購便宜！

—————分隔線—————
?
Chillfar 修身燙痕西裝褲 
價格：? 3520（原價 ?4400）
https://i.imgur.com/GBg7Fh2.jpg
https://i.imgur.com/r5h9mHI.jpg
直接來介紹雷到我的褲子??
這件有非常～多顏色可以選
有分兩個尺寸 M和L（我拿L的
版型很修身、穿起來很瘦
但是！！
材質摸起來有點黏黏的(?) 穿起來非常非常悶
下水洗2次，掉色還是非常嚴重
褲子本身顏色沒有變，但是洗衣網跟其他衣服都被染成粉紅色
快被氣死??
好歹原價也要台幣1000多欸??超傷心

? 
Re:EDIT 燙痕直筒西裝褲
價格：? 2999（原價 ?3499）
https://i.imgur.com/KCEpdTz.jpg
https://i.imgur.com/uZkaeCk.jpg
Re:EDIT 賣超多款西裝褲
這次買的是直筒的
直筒比起其他版型稍微～沒那麼顯瘦
但比較有份量感一些
這款一樣有很多顏色可以選，也有分尺寸！
材質上滿親膚
但有內襯的關係，比較適合涼爽的天氣穿
小缺點是這件比其他西裝褲更容易有摺痕
坐下時大腿根部那邊常常會有皺在一起的痕跡(^^;;
但不影響我對它的愛～

?
Lowrys Farm 學院風針織背心
價格：? 2552（原價 ?4950）
https://i.imgur.com/Y32o9jZ.jpg
https://i.imgur.com/HLooNXf.jpg
這件台灣Lowrys Farm 也有賣 而且有特價！
材質是棉的，是日牌針織背心中少數長度偏中間、正常的一件
我肩寬39 穿這件還是會有落肩效果
不喜歡背心落肩的可以pass ～

?
grove 毛絨貝雷帽
價格：? 1331（原價 ?2198）
頭圍：58～60cm（超稀有的大頭圍QQ
https://i.imgur.com/r71aKw9.jpg
https://i.imgur.com/ZTAtXfg.jpg
有灰色、黑色、白色跟土咖色
這頂帽子是看peachi 購物分享知道的
繞著頭的那圈(?)是全部鬆緊帶
戴起來很舒服 不會像是被下了緊箍咒
難得對大頭超友善、戴起來也很美的貝雷帽！
想買貝雷帽但一直找不到適合大小的各位
快點買起來～～～～～

以上就是這次的購物分享?(*ˊ?ˋ*)??
最後最後！
順便告訴大家
Zozotown 通常週五～週日品牌會下折扣
可以選擇那個時段下單
稍微省一點錢（才可以買更多^_?☆
我們下次見 掰掰( ?????-????? )",2022-06-01T03:36:23.006Z,FALSE,TRUE,F,網路購物,buyonline,"['雷', 'Zozotown', '西裝褲', '貝雷帽', '針織背心']",0,0
239047442,勤益資工備取有機會嗎,上網找了很久，交叉查榜的資訊也不齊全，不太清楚科大的正備取要怎麼找，今天成績出來我備取50多…不知道有沒有機會，想問各位都怎麼找到科大以往備取到哪，或是勤益資工的學長姐，可以提供是正備取多少上的嗎,"上網找了很久，交叉查榜的資訊也不齊全
不太清楚科大的正備取要怎麼找
今天成績出來我備取50多…不知道有沒有機會


想問各位都怎麼找到科大以往備取到哪
或是勤益資工的學長姐
可以提供是正備取多少上的嗎??
https://sticker-assets.dcard.tw/images/05c2c9f2-5310-43e1-979c-08f57ad0d7dc/orig.png",2022-06-01T03:36:11.490Z,FALSE,FALSE,F,新生季,freshman,"['勤益', '資工', '備取', '新生季']",6,0
239047436,想找可以現場看的水晶原礦石（台灣，中部最好）,我喜歡原石，不要作成配件（葡萄石、孔雀石、太陽石、白松石、拉里馬?），想要現場摸摸看看，請問大家有知道哪些地方嗎，可以逛得很開心,"https://i.imgur.com/1B3UjdI.jpg
我喜歡原石，不要作成配件（葡萄石、孔雀石、太陽石、白松石、拉里馬?）
想要現場摸摸看看
請問大家有知道哪些地方嗎
可以逛得很開心",2022-06-01T03:35:33.938Z,FALSE,FALSE,F,水晶礦石,crystal,"['水晶', '礦石', '原礦']",6,9
239047435,摩爾莊園交友? ????,最近又回去用網頁版的摩爾來玩ㄌ～～～好開心又可以玩到網頁版的 自己根本超級超級超超超摩爾迷 想到小時候也在上面交了幾位很要好的異性朋友 好懷念啊～很單純的時光 還記得那時候的名字叫郝愛你嘎（那時候好像,"最近又回去用網頁版的摩爾來玩ㄌ～～～好開心又可以玩到網頁版的 自己根本超級超級超超超摩爾迷 想到小時候也在上面交了幾位很要好的異性朋友 好懷念啊～很單純的時光 還記得那時候的名字叫郝愛你嘎（那時候好像流行「郝」這個字 現在知道這個名字很蠢XD）不知道有沒有認識的人 
對了！也可以互加米米號喔 我的：32956575",2022-06-01T03:35:28.568Z,FALSE,FALSE,F,摩爾莊園,mole_world,"['摩爾', '電腦', '網頁', '遊戲', '交友']",6,1
239047434,文化 vs 亞洲,申請了文化社福與亞洲社工，前幾天放榜兩間皆是正取，目前不知道該選哪間，想請各位板上的學長姐們能提供一些意見，謝謝????,"申請了文化社福與亞洲社工
前幾天放榜兩間皆是正取
目前不知道該選哪間
想請各位板上的學長姐們能提供一些意見
謝謝???♀????♀?",2022-06-01T03:35:27.871Z,FALSE,TRUE,F,新生季,freshman,"['新生季', '文化', '亞洲']",30,1
239047432,我我好像在感情上真的暈船了,我跟她是在公司認識的，她是一名保安，第一次上班看到妳就覺得妳很漂亮，開始找機會和妳聊天，聊著聊著越來越熟悉了，每天上班都會先找妳，也是因為這我每天都會特別提早50分鐘到公司來，只為了有更多時間與妳相處,"我跟她是在公司認識的，她是一名保安


      第一次上班看到妳就覺得妳很漂亮，開始找機會和妳聊天，聊著聊著越來越熟悉了，每天上班都會先找妳，也是因為這我每天都會特別提早50分鐘到公司來，只為了有更多時間與妳相處，妳常常跟我說妳年紀大了（雖然我們沒差多少），我都回妳妳最年輕了我們都一樣，妳常常說妳很胖不能再吃了要少吃一點，妳也會說看妳身材就知道胃口很小了（因為妳真的非常瘦，我知道女生都非常愛美，所以即使妳已經是看上去全場最瘦的妳也要說一句我很胖），跟妳聊天時真的很開心，喜歡看妳聊天時的微笑，喜歡妳每天對我說的工作加油，殊不知那天聽妳說完叫我先回家了路上小心，因為妳還沒下班而工作也在忙，卻是最後一次與妳的相遇，至從妳離職開始沒看到妳之後，我的心裡開始變得空虛，每次上班看到熟悉的崗位陌生的人時，我真的好難過，聽到妳同事說妳離職了我才意識到我錯過了，我才知道我真的暈船了，我想我心裡已經徹底喜歡上妳了，喜歡妳的微笑，喜歡妳每天的噓寒問暖，每一聲早安、工作加油、工作辛苦了、回家路上注意安全喔?等語，想妳過去每天即使妳工作在忙時，看到我也會微笑點頭示意，還記得妳上次突然問我的為什麼每天都會找妳聊天，妳說沒有人主動跟妳聊天都只是抱怨公司所遇到的委屈不滿而已，我跟妳說因為我覺得妳人很好，長的很漂亮我就喜歡跟妳聊天，只是我沒跟妳說其實我是喜歡妳，直到妳離職之後我才知道我錯了，我後悔了我錯過了最重要的，到現在我還是真的真的好想好想妳，我想妳，如果時間能倒退的話我一定會大聲的說出口我喜歡妳，我知道時間不能回頭所以我很後悔我沒有把這句話說出來，沒有主動加妳聯絡方式，對我為什麼沒加就是因為我有膽怯，我害怕，我一直想等感情更好更明確時在加的，我以為每天上班都能遇到，所以我真的後悔了，太多的膽怯太多的自以為。


    ?如果上天還能讓我有緣分再與她相遇，我一定會好好珍惜表達我內心感受說我喜歡妳，我一定也會好好珍惜她保護她?",2022-06-01T03:35:26.399Z,TRUE,TRUE,M,感情,relationship,"['暈船', '愛情', '失戀', '感情']",1,0
239057956,蔣萬安嗆大巨蛋政治操作！柯文哲酸：不想浪費時間討論當年,台北市政府公布大巨蛋營收分潤採包底抽成，與遠雄的權利金爭議告一段落，但國民黨立委蔣萬安批評，台北市長柯文哲當初曾稱大巨蛋是五大弊案，現在看起來像政治操作，被質疑立場反覆，對此，柯文哲今（1）日受訪強調,"台北市政府公布大巨蛋營收分潤採包底抽成，與遠雄的權利金爭議告一段落，但國民黨立委蔣萬安批評，台北市長柯文哲當初曾稱大巨蛋是五大弊案，現在看起來像政治操作，被質疑立場反覆，對此，柯文哲今（1）日受訪強調，問題解決比較重要，不想再浪費時間討論當年的事情。

針對當年曾喊大巨蛋為五大弊案，被蔣萬安批評「現在看來是政治操作」，柯文哲回應表示，其實五大案中的美河市案，還是有人被起訴，後來仲裁拿回30幾億元，其實這些案子仔細看，就算大巨蛋現在還在起訴，有人一審被判9年，但對他來講，問題解決比較重要。

柯文哲直言，每次都一直在問當年怎樣，他後來想想，不想浪費時間再討論當年的問題，所以他會在市長任期內，將這些歷史共業能清的都盡量清掉，留下一個比較好的台北給下一代。

https://www.google.com/amp/s/www.setn.com/m/ampnews.aspx%3FNewsID%3D1124789

中國黨蔣萬安是忘記大巨蛋是中國黨的前市長造成的嗎？",2022-06-02T04:44:30.584Z,FALSE,FALSE,M,時事,trending,"['蔣萬安', '大巨蛋', '柯文哲']",9,7
239057955,國考第一天若考場有人確診 第二天其他考生還能繼續嗎?,如果參加要考兩天的國考，第一天某間試場有人確診（考完第一天才得知），那第二天 那間教室其他考生還能繼續考嗎，整間教室考生都被扣考的情形有可能發生嗎,"如果參加要考兩天的國考
第一天某間試場有人確診(考完第一天才得知)

那第二天 那間教室其他考生還能繼續考嗎
整間教室考生都被扣考的情形有可能發生嗎",2022-06-02T04:44:29.511Z,FALSE,FALSE,M,考試,exam,[],0,0
239057954,yt廣告,拜託一堆不會用3C老人或沒錢的人，1.不要再把你們廣告出現的那個女人一直拿來po文，2.我都已經擋了那麼多廣告其他人也花錢買了premium 還要看到一堆廢文，3.拜託有錢的就去買premium 不想,"拜託一堆不會用3C老人或沒錢的人
1.不要再把你們廣告出現的那個女人一直拿來po文

2.我都已經擋了那麼多廣告其他人也花錢買了premium 還要看到一堆廢文

3.拜託有錢的就去買premium 不想花錢的去下載vaced又能擋廣告還能用YouTube music

4.最重要的一點就是那些沒用也沒意義的文章為什麼會被推薦阿",2022-06-02T04:44:22.027Z,FALSE,TRUE,M,YouTuber,youtuber,"['廣告', 'Youtube']",1,4
239057952,台科大營建 vs中央土木,我是高中生，目前在兩校之中有選擇困難，希望就讀土木之類的學長姐給建議，兩校皆必上，目前已知道的資料如下，網上爬文來看，想要有唸大學的感覺是選中央，而想要專精土木是讀台科大，就地理位置上來看，台科大有著,"我是高中生
目前在兩校之中有選擇困難
希望就讀土木之類的學長姐給建議
兩校皆必上
目前已知道的資料如下
網上爬文來看

想要有唸大學的感覺是選中央
而想要專精土木是讀台科大

就地理位置上來看
台科大有著絕對的優勢

而對於高中生來講
讀中央來說比較輕鬆
因為是普通大學
大家都從零學起

希望大家多多分享",2022-06-02T04:43:59.236Z,FALSE,TRUE,M,新生季,freshman,"['中央', '科大', '土木', '新生季']",6,0
239057951,有人要一起玩嗎~,我是剛玩100場的菜鳥，還是不太會玩 我都靠感覺玩 玩開心的，現在還在黃金四，也不知道到底玩哪隻比較好，我連角色都認不全，只是想來找看看有沒有人一起玩，能帶我就更好了??，但是我在家不方便開麥，不介意的,"我是剛玩100場的菜鳥
還是不太會玩 我都靠感覺玩 玩開心的
現在還在黃金四??
也不知道到底玩哪隻比較好，我連角色都認不全??
只是想來找看看有沒有人一起玩，能帶我就更好了??
但是我在家不方便開麥
不介意的再來一起玩",2022-06-02T04:43:57.581Z,FALSE,FALSE,F,傳說對決,aov,"['手遊', '傳說對決']",5,0
